timestamp,sensor_id,temperature_celsius,humidity_percent
2026-04-16 22:42:49,ESP8266_Node_1,39.92,51.67
2026-04-16 22:47:49,ESP8266_Node_1,39.76,50.04
2026-04-16 22:52:49,ESP8266_Node_1,38.98,55.56
2026-04-16 22:57:49,ESP8266_Node_1,39.17,50.16
2026-04-16 23:02:49,ESP8266_Node_1,38.65,50.35
2026-04-16 23:07:49,ESP8266_Node_1,39.28,51.63
2026-04-16 23:12:49,ESP8266_Node_1,39.33,53.6
2026-04-16 23:17:49,ESP8266_Node_1,38.77,53.01
2026-04-16 23:22:49,ESP8266_Node_1,38.91,53.76
2026-04-16 23:27:49,ESP8266_Node_1,38.67,51.77
2026-04-16 23:32:49,ESP8266_Node_1,39.31,55.71
2026-04-16 23:37:49,ESP8266_Node_1,39.02,54.85
2026-04-16 23:42:49,ESP8266_Node_1,38.89,53.71
2026-04-16 23:47:49,ESP8266_Node_1,38.12,56.34
2026-04-16 23:52:49,ESP8266_Node_1,38.83,53.71
2026-04-16 23:57:49,ESP8266_Node_1,39.46,54.95
2026-04-17 00:02:49,ESP8266_Node_1,38.75,57.57
2026-04-17 00:07:49,ESP8266_Node_1,38.95,54.86
2026-04-17 00:12:49,ESP8266_Node_1,37.77,36.36
2026-04-17 00:17:49,ESP8266_Node_1,37.66,54.83
2026-04-17 00:22:49,ESP8266_Node_1,38.89,57.97
2026-04-17 00:27:49,ESP8266_Node_1,37.8,57.67
2026-04-17 00:32:49,ESP8266_Node_1,38.41,57.29
2026-04-17 00:37:49,ESP8266_Node_1,38.0,55.93
2026-04-17 00:42:49,ESP8266_Node_1,37.89,55.85
2026-04-17 00:47:49,ESP8266_Node_1,37.48,55.43
2026-04-17 00:52:49,ESP8266_Node_1,38.0,56.3
2026-04-17 00:57:49,ESP8266_Node_1,38.17,57.98
2026-04-17 01:02:49,ESP8266_Node_1,38.15,54.85
2026-04-17 01:07:49,ESP8266_Node_1,37.88,55.58
2026-04-17 01:12:49,ESP8266_Node_1,38.35,54.51
2026-04-17 01:17:49,ESP8266_Node_1,38.55,56.39
2026-04-17 01:22:49,ESP8266_Node_1,38.23,56.9
2026-04-17 01:27:49,ESP8266_Node_1,37.49,57.67
2026-04-17 01:32:49,ESP8266_Node_1,38.25,60.03
2026-04-17 01:37:49,ESP8266_Node_1,35.94,58.31
2026-04-17 01:42:49,ESP8266_Node_1,37.09,57.55
2026-04-17 01:47:49,ESP8266_Node_1,38.52,57.37
2026-04-17 01:52:49,ESP8266_Node_1,37.23,58.21
2026-04-17 01:57:49,ESP8266_Node_1,38.2,57.33
2026-04-17 02:02:49,ESP8266_Node_1,37.7,57.61
2026-04-17 02:07:49,ESP8266_Node_1,36.73,60.56
2026-04-17 02:12:49,ESP8266_Node_1,37.38,57.92
2026-04-17 02:17:49,ESP8266_Node_1,37.09,57.2
2026-04-17 02:22:49,ESP8266_Node_1,36.97,61.17
2026-04-17 02:27:49,ESP8266_Node_1,37.3,59.45
2026-04-17 02:32:49,ESP8266_Node_1,36.32,59.77
2026-04-17 02:37:49,ESP8266_Node_1,37.41,58.82
2026-04-17 02:42:49,ESP8266_Node_1,37.09,57.71
2026-04-17 02:47:49,ESP8266_Node_1,37.63,59.06
2026-04-17 02:52:49,ESP8266_Node_1,37.22,58.83
2026-04-17 02:57:49,ESP8266_Node_1,37.26,59.51
2026-04-17 03:02:49,ESP8266_Node_1,36.98,58.43
2026-04-17 03:07:49,ESP8266_Node_1,36.76,59.05
2026-04-17 03:12:49,ESP8266_Node_1,37.34,59.05
2026-04-17 03:17:49,ESP8266_Node_1,37.56,61.59
2026-04-17 03:22:49,ESP8266_Node_1,37.21,61.24
2026-04-17 03:27:49,ESP8266_Node_1,37.34,60.2
2026-04-17 03:32:49,ESP8266_Node_1,36.8,60.28
2026-04-17 03:37:49,ESP8266_Node_1,36.34,60.77
2026-04-17 03:42:49,ESP8266_Node_1,37.4,59.91
2026-04-17 03:47:49,ESP8266_Node_1,36.96,63.45
2026-04-17 03:52:49,ESP8266_Node_1,36.65,60.62
2026-04-17 03:57:49,ESP8266_Node_1,36.49,61.68
2026-04-17 04:02:49,ESP8266_Node_1,36.77,60.63
2026-04-17 04:07:49,ESP8266_Node_1,36.84,62.16
2026-04-17 04:12:49,ESP8266_Node_1,37.51,59.16
2026-04-17 04:17:49,ESP8266_Node_1,37.2,60.24
2026-04-17 04:22:49,ESP8266_Node_1,36.94,56.4
2026-04-17 04:27:49,ESP8266_Node_1,36.46,59.68
2026-04-17 04:32:49,ESP8266_Node_1,36.46,58.23
2026-04-17 04:37:49,ESP8266_Node_1,37.46,59.5
2026-04-17 04:42:49,ESP8266_Node_1,36.66,58.61
2026-04-17 04:47:49,ESP8266_Node_1,37.24,59.11
2026-04-17 04:52:49,ESP8266_Node_1,37.54,61.52
2026-04-17 04:57:49,ESP8266_Node_1,36.91,58.87
2026-04-17 05:02:49,ESP8266_Node_1,36.76,59.37
2026-04-17 05:07:49,ESP8266_Node_1,36.52,57.74
2026-04-17 05:12:49,ESP8266_Node_1,37.15,58.71
2026-04-17 05:17:49,ESP8266_Node_1,37.35,60.29
2026-04-17 05:22:49,ESP8266_Node_1,37.24,57.19
2026-04-17 05:27:49,ESP8266_Node_1,37.37,60.07
2026-04-17 05:32:49,ESP8266_Node_1,37.55,57.1
2026-04-17 05:37:49,ESP8266_Node_1,37.28,57.06
2026-04-17 05:42:49,ESP8266_Node_1,36.43,58.69
2026-04-17 05:47:49,ESP8266_Node_1,37.86,57.41
2026-04-17 05:52:49,ESP8266_Node_1,37.55,59.93
2026-04-17 05:57:49,ESP8266_Node_1,37.9,56.75
2026-04-17 06:02:49,ESP8266_Node_1,36.98,59.09
2026-04-17 06:07:49,ESP8266_Node_1,36.81,59.48
2026-04-17 06:12:49,ESP8266_Node_1,38.04,58.12
2026-04-17 06:17:49,ESP8266_Node_1,37.6,59.76
2026-04-17 06:22:49,ESP8266_Node_1,38.28,57.15
2026-04-17 06:27:49,ESP8266_Node_1,37.4,57.09
2026-04-17 06:32:49,ESP8266_Node_1,37.8,59.26
2026-04-17 06:37:49,ESP8266_Node_1,38.32,58.15
2026-04-17 06:42:49,ESP8266_Node_1,38.06,58.44
2026-04-17 06:47:49,ESP8266_Node_1,37.35,55.94
2026-04-17 06:52:49,ESP8266_Node_1,37.59,55.56
2026-04-17 06:57:49,ESP8266_Node_1,38.55,57.37
2026-04-17 07:02:49,ESP8266_Node_1,37.94,84.16
2026-04-17 07:07:49,ESP8266_Node_1,37.24,55.99
2026-04-17 07:12:49,ESP8266_Node_1,38.96,59.28
2026-04-17 07:17:49,ESP8266_Node_1,38.71,55.77
2026-04-17 07:22:49,ESP8266_Node_1,37.23,56.89
2026-04-17 07:27:49,ESP8266_Node_1,38.69,52.91
2026-04-17 07:32:49,ESP8266_Node_1,37.99,55.33
2026-04-17 07:37:49,ESP8266_Node_1,38.65,55.31
2026-04-17 07:42:49,ESP8266_Node_1,38.83,56.25
2026-04-17 07:47:49,ESP8266_Node_1,38.42,55.47
2026-04-17 07:52:49,ESP8266_Node_1,39.27,54.61
2026-04-17 07:57:49,ESP8266_Node_1,38.03,56.1
2026-04-17 08:02:49,ESP8266_Node_1,39.05,52.4
2026-04-17 08:07:49,ESP8266_Node_1,38.33,55.43
2026-04-17 08:12:49,ESP8266_Node_1,38.59,56.84
2026-04-17 08:17:49,ESP8266_Node_1,39.05,57.23
2026-04-17 08:22:49,ESP8266_Node_1,38.94,53.46
2026-04-17 08:27:49,ESP8266_Node_1,39.29,52.2
2026-04-17 08:32:49,ESP8266_Node_1,38.39,54.42
2026-04-17 08:37:49,ESP8266_Node_1,39.86,52.12
2026-04-17 08:42:49,ESP8266_Node_1,39.24,54.42
2026-04-17 08:47:49,ESP8266_Node_1,39.0,52.78
2026-04-17 08:52:49,ESP8266_Node_1,38.58,54.11
2026-04-17 08:57:49,ESP8266_Node_1,38.82,49.7
2026-04-17 09:02:49,ESP8266_Node_1,38.89,53.86
2026-04-17 09:07:49,ESP8266_Node_1,39.46,51.74
2026-04-17 09:12:49,ESP8266_Node_1,39.37,51.2
2026-04-17 09:17:49,ESP8266_Node_1,38.98,50.46
2026-04-17 09:22:49,ESP8266_Node_1,39.67,52.93
2026-04-17 09:27:49,ESP8266_Node_1,40.13,50.27
2026-04-17 09:32:49,ESP8266_Node_1,39.36,51.7
2026-04-17 09:37:49,ESP8266_Node_1,40.32,49.92
2026-04-17 09:42:49,ESP8266_Node_1,40.53,48.06
2026-04-17 09:47:49,ESP8266_Node_1,39.79,51.15
2026-04-17 09:52:49,ESP8266_Node_1,39.53,53.51
2026-04-17 09:57:49,ESP8266_Node_1,39.35,53.78
2026-04-17 10:02:49,ESP8266_Node_1,40.35,49.37
2026-04-17 10:07:49,ESP8266_Node_1,40.56,50.52
2026-04-17 10:12:49,ESP8266_Node_1,53.18,48.57
2026-04-17 10:17:49,ESP8266_Node_1,40.73,47.16
2026-04-17 10:22:49,ESP8266_Node_1,41.23,50.81
2026-04-17 10:27:49,ESP8266_Node_1,40.42,46.84
2026-04-17 10:32:49,ESP8266_Node_1,40.23,49.16
2026-04-17 10:37:49,ESP8266_Node_1,39.5,49.39
2026-04-17 10:42:49,ESP8266_Node_1,39.92,48.51
2026-04-17 10:47:49,ESP8266_Node_1,40.33,47.5
2026-04-17 10:52:49,ESP8266_Node_1,40.64,45.48
2026-04-17 10:57:49,ESP8266_Node_1,41.05,45.09
2026-04-17 11:02:49,ESP8266_Node_1,41.14,44.33
2026-04-17 11:07:49,ESP8266_Node_1,41.13,45.83
2026-04-17 11:12:49,ESP8266_Node_1,40.06,49.58
2026-04-17 11:17:49,ESP8266_Node_1,41.25,49.66
2026-04-17 11:22:49,ESP8266_Node_1,40.21,43.96
2026-04-17 11:27:49,ESP8266_Node_1,41.72,46.14
2026-04-17 11:32:49,ESP8266_Node_1,41.37,44.02
2026-04-17 11:37:49,ESP8266_Node_1,41.52,45.97
2026-04-17 11:42:49,ESP8266_Node_1,41.56,44.0
2026-04-17 11:47:49,ESP8266_Node_1,41.89,45.25
2026-04-17 11:52:49,ESP8266_Node_1,41.32,43.2
2026-04-17 11:57:49,ESP8266_Node_1,41.4,46.17
2026-04-17 12:02:49,ESP8266_Node_1,41.46,47.87
2026-04-17 12:07:49,ESP8266_Node_1,42.05,44.05
2026-04-17 12:12:49,ESP8266_Node_1,41.65,43.39
2026-04-17 12:17:49,ESP8266_Node_1,41.62,45.61
2026-04-17 12:22:49,ESP8266_Node_1,41.45,42.09
2026-04-17 12:27:49,ESP8266_Node_1,41.82,42.39
2026-04-17 12:32:49,ESP8266_Node_1,41.89,46.23
2026-04-17 12:37:49,ESP8266_Node_1,41.89,42.82
2026-04-17 12:42:49,ESP8266_Node_1,41.76,43.18
2026-04-17 12:47:49,ESP8266_Node_1,42.3,42.44
2026-04-17 12:52:49,ESP8266_Node_1,41.81,43.15
2026-04-17 12:57:49,ESP8266_Node_1,42.54,42.46
2026-04-17 13:02:49,ESP8266_Node_1,42.02,43.52
2026-04-17 13:07:49,ESP8266_Node_1,42.17,44.12
2026-04-17 13:12:49,ESP8266_Node_1,42.33,45.55
2026-04-17 13:17:49,ESP8266_Node_1,41.52,44.0
2026-04-17 13:22:49,ESP8266_Node_1,40.99,44.69
2026-04-17 13:27:49,ESP8266_Node_1,42.59,43.69
2026-04-17 13:32:49,ESP8266_Node_1,42.04,40.87
2026-04-17 13:37:49,ESP8266_Node_1,42.88,40.3
2026-04-17 13:42:49,ESP8266_Node_1,42.42,42.7
2026-04-17 13:47:49,ESP8266_Node_1,42.21,41.79
2026-04-17 13:52:49,ESP8266_Node_1,41.71,41.97
2026-04-17 13:57:49,ESP8266_Node_1,42.32,41.76
2026-04-17 14:02:49,ESP8266_Node_1,42.92,63.6
2026-04-17 14:07:49,ESP8266_Node_1,42.6,41.48
2026-04-17 14:12:49,ESP8266_Node_1,42.05,41.86
2026-04-17 14:17:49,ESP8266_Node_1,42.35,43.16
2026-04-17 14:22:49,ESP8266_Node_1,42.97,41.62
2026-04-17 14:27:49,ESP8266_Node_1,42.02,42.31
2026-04-17 14:32:49,ESP8266_Node_1,42.35,37.24
2026-04-17 14:37:49,ESP8266_Node_1,42.06,40.49
2026-04-17 14:42:49,ESP8266_Node_1,42.94,39.89
2026-04-17 14:47:49,ESP8266_Node_1,43.22,43.37
2026-04-17 14:52:49,ESP8266_Node_1,42.4,41.63
2026-04-17 14:57:49,ESP8266_Node_1,43.06,39.03
2026-04-17 15:02:49,ESP8266_Node_1,42.75,39.71
2026-04-17 15:07:49,ESP8266_Node_1,43.02,38.32
2026-04-17 15:12:49,ESP8266_Node_1,42.66,40.13
2026-04-17 15:17:49,ESP8266_Node_1,43.09,40.51
2026-04-17 15:22:49,ESP8266_Node_1,43.59,39.77
2026-04-17 15:27:49,ESP8266_Node_1,42.48,40.95
2026-04-17 15:32:49,ESP8266_Node_1,42.26,40.06
2026-04-17 15:37:49,ESP8266_Node_1,42.78,39.16
2026-04-17 15:42:49,ESP8266_Node_1,43.03,41.51
2026-04-17 15:47:49,ESP8266_Node_1,42.94,40.68
2026-04-17 15:52:49,ESP8266_Node_1,42.95,39.72
2026-04-17 15:57:49,ESP8266_Node_1,43.0,38.53
2026-04-17 16:02:49,ESP8266_Node_1,43.17,38.16
2026-04-17 16:07:49,ESP8266_Node_1,43.2,40.61
2026-04-17 16:12:49,ESP8266_Node_1,43.16,40.14
2026-04-17 16:17:49,ESP8266_Node_1,42.32,40.85
2026-04-17 16:22:49,ESP8266_Node_1,43.78,40.19
2026-04-17 16:27:49,ESP8266_Node_1,42.44,37.52
2026-04-17 16:32:49,ESP8266_Node_1,42.68,38.81
2026-04-17 16:37:49,ESP8266_Node_1,43.72,37.87
2026-04-17 16:42:49,ESP8266_Node_1,43.56,39.1
2026-04-17 16:47:49,ESP8266_Node_1,43.38,40.24
2026-04-17 16:52:49,ESP8266_Node_1,42.96,39.1
2026-04-17 16:57:49,ESP8266_Node_1,42.68,39.41
2026-04-17 17:02:49,ESP8266_Node_1,43.26,44.13
2026-04-17 17:07:49,ESP8266_Node_1,41.76,40.0
2026-04-17 17:12:49,ESP8266_Node_1,43.2,42.05
2026-04-17 17:17:49,ESP8266_Node_1,42.81,38.25
2026-04-17 17:22:49,ESP8266_Node_1,43.26,40.23
2026-04-17 17:27:49,ESP8266_Node_1,42.37,40.72
2026-04-17 17:32:49,ESP8266_Node_1,42.16,39.76
2026-04-17 17:37:49,ESP8266_Node_1,42.9,40.71
2026-04-17 17:42:49,ESP8266_Node_1,42.61,38.06
2026-04-17 17:47:49,ESP8266_Node_1,42.66,39.21
2026-04-17 17:52:49,ESP8266_Node_1,42.08,41.06
2026-04-17 17:57:49,ESP8266_Node_1,43.04,41.19
2026-04-17 18:02:49,ESP8266_Node_1,41.76,40.38
2026-04-17 18:07:49,ESP8266_Node_1,42.19,40.66
2026-04-17 18:12:49,ESP8266_Node_1,42.74,42.05
2026-04-17 18:17:49,ESP8266_Node_1,42.27,40.11
2026-04-17 18:22:49,ESP8266_Node_1,42.77,41.01
2026-04-17 18:27:49,ESP8266_Node_1,42.4,41.09
2026-04-17 18:32:49,ESP8266_Node_1,42.16,44.37
2026-04-17 18:37:49,ESP8266_Node_1,43.18,39.76
2026-04-17 18:42:49,ESP8266_Node_1,41.96,40.43
2026-04-17 18:47:49,ESP8266_Node_1,41.87,40.62
2026-04-17 18:52:49,ESP8266_Node_1,42.14,44.28
2026-04-17 18:57:49,ESP8266_Node_1,42.49,43.64
2026-04-17 19:02:49,ESP8266_Node_1,41.8,42.27
2026-04-17 19:07:49,ESP8266_Node_1,42.27,43.11
2026-04-17 19:12:49,ESP8266_Node_1,41.72,43.6
2026-04-17 19:17:49,ESP8266_Node_1,42.63,41.95
2026-04-17 19:22:49,ESP8266_Node_1,41.54,42.09
2026-04-17 19:27:49,ESP8266_Node_1,42.3,42.45
2026-04-17 19:32:49,ESP8266_Node_1,41.67,43.11
2026-04-17 19:37:49,ESP8266_Node_1,42.3,44.09
2026-04-17 19:42:49,ESP8266_Node_1,41.83,25.05
2026-04-17 19:47:49,ESP8266_Node_1,41.98,44.52
2026-04-17 19:52:49,ESP8266_Node_1,41.02,44.23
2026-04-17 19:57:49,ESP8266_Node_1,41.08,44.9
2026-04-17 20:02:49,ESP8266_Node_1,41.28,45.59
2026-04-17 20:07:49,ESP8266_Node_1,41.91,47.35
2026-04-17 20:12:49,ESP8266_Node_1,41.07,45.97
2026-04-17 20:17:49,ESP8266_Node_1,41.26,46.73
2026-04-17 20:22:49,ESP8266_Node_1,40.09,46.75
2026-04-17 20:27:49,ESP8266_Node_1,40.74,46.3
2026-04-17 20:32:49,ESP8266_Node_1,40.53,48.18
2026-04-17 20:37:49,ESP8266_Node_1,41.39,46.46
2026-04-17 20:42:49,ESP8266_Node_1,41.2,45.0
2026-04-17 20:47:49,ESP8266_Node_1,41.66,47.12
2026-04-17 20:52:49,ESP8266_Node_1,40.52,47.74
2026-04-17 20:57:49,ESP8266_Node_1,40.37,45.08
2026-04-17 21:02:49,ESP8266_Node_1,39.45,46.69
2026-04-17 21:07:49,ESP8266_Node_1,40.41,47.64
2026-04-17 21:12:49,ESP8266_Node_1,40.81,49.44
2026-04-17 21:17:49,ESP8266_Node_1,40.5,28.22
2026-04-17 21:22:49,ESP8266_Node_1,40.82,50.95
2026-04-17 21:27:49,ESP8266_Node_1,40.89,48.03
2026-04-17 21:32:49,ESP8266_Node_1,40.49,48.02
2026-04-17 21:37:49,ESP8266_Node_1,40.46,50.55
2026-04-17 21:42:49,ESP8266_Node_1,40.04,47.4
2026-04-17 21:47:49,ESP8266_Node_1,40.11,49.08
2026-04-17 21:52:49,ESP8266_Node_1,39.78,48.07
2026-04-17 21:57:49,ESP8266_Node_1,40.09,48.89
2026-04-17 22:02:49,ESP8266_Node_1,40.43,49.36
2026-04-17 22:07:49,ESP8266_Node_1,39.62,49.33
2026-04-17 22:12:49,ESP8266_Node_1,39.94,53.13
2026-04-17 22:17:49,ESP8266_Node_1,39.82,51.51
2026-04-17 22:22:49,ESP8266_Node_1,40.88,50.71
2026-04-17 22:27:49,ESP8266_Node_1,39.85,50.51
2026-04-17 22:32:49,ESP8266_Node_1,40.18,51.4
2026-04-17 22:37:49,ESP8266_Node_1,39.71,50.73
2026-04-17 22:42:49,ESP8266_Node_1,39.79,50.38
2026-04-17 22:47:49,ESP8266_Node_1,39.73,52.28
2026-04-17 22:52:49,ESP8266_Node_1,38.92,48.06
2026-04-17 22:57:49,ESP8266_Node_1,38.94,54.0
2026-04-17 23:02:49,ESP8266_Node_1,39.87,52.38
2026-04-17 23:07:49,ESP8266_Node_1,39.25,52.08
2026-04-17 23:12:49,ESP8266_Node_1,39.08,53.63
2026-04-17 23:17:49,ESP8266_Node_1,40.02,55.98
2026-04-17 23:22:49,ESP8266_Node_1,38.9,53.43
2026-04-17 23:27:49,ESP8266_Node_1,39.49,56.2
2026-04-17 23:32:49,ESP8266_Node_1,38.79,54.91
2026-04-17 23:37:49,ESP8266_Node_1,37.75,55.58
2026-04-17 23:42:49,ESP8266_Node_1,38.73,56.11
2026-04-17 23:47:49,ESP8266_Node_1,38.12,52.56
2026-04-17 23:52:49,ESP8266_Node_1,37.84,52.9
2026-04-17 23:57:49,ESP8266_Node_1,39.02,54.46
2026-04-18 00:02:49,ESP8266_Node_1,37.33,53.79
2026-04-18 00:07:49,ESP8266_Node_1,38.44,54.22
2026-04-18 00:12:49,ESP8266_Node_1,38.47,54.1
2026-04-18 00:17:49,ESP8266_Node_1,38.49,56.1
2026-04-18 00:22:49,ESP8266_Node_1,38.7,57.46
2026-04-18 00:27:49,ESP8266_Node_1,38.08,57.7
2026-04-18 00:32:49,ESP8266_Node_1,37.48,56.54
2026-04-18 00:37:49,ESP8266_Node_1,38.04,55.73
2026-04-18 00:42:49,ESP8266_Node_1,38.9,56.37
2026-04-18 00:47:49,ESP8266_Node_1,38.14,55.32
2026-04-18 00:52:49,ESP8266_Node_1,38.18,56.48
2026-04-18 00:57:49,ESP8266_Node_1,38.84,56.88
2026-04-18 01:02:49,ESP8266_Node_1,38.2,57.76
2026-04-18 01:07:49,ESP8266_Node_1,38.26,58.28
2026-04-18 01:12:49,ESP8266_Node_1,38.11,59.49
2026-04-18 01:17:49,ESP8266_Node_1,38.29,56.1
2026-04-18 01:22:49,ESP8266_Node_1,37.47,58.78
2026-04-18 01:27:49,ESP8266_Node_1,37.47,58.45
2026-04-18 01:32:49,ESP8266_Node_1,37.0,57.82
2026-04-18 01:37:49,ESP8266_Node_1,37.5,59.98
2026-04-18 01:42:49,ESP8266_Node_1,37.47,57.3
2026-04-18 01:47:49,ESP8266_Node_1,37.52,57.94
2026-04-18 01:52:49,ESP8266_Node_1,37.02,57.18
2026-04-18 01:57:49,ESP8266_Node_1,37.4,57.73
2026-04-18 02:02:49,ESP8266_Node_1,37.73,60.23
2026-04-18 02:07:49,ESP8266_Node_1,38.1,59.41
2026-04-18 02:12:49,ESP8266_Node_1,36.4,61.3
2026-04-18 02:17:49,ESP8266_Node_1,37.75,59.09
2026-04-18 02:22:49,ESP8266_Node_1,36.57,57.35
2026-04-18 02:27:49,ESP8266_Node_1,37.81,59.02
2026-04-18 02:32:49,ESP8266_Node_1,36.1,58.4
2026-04-18 02:37:49,ESP8266_Node_1,37.22,63.44
2026-04-18 02:42:49,ESP8266_Node_1,37.26,58.46
2026-04-18 02:47:49,ESP8266_Node_1,36.09,59.36
2026-04-18 02:52:49,ESP8266_Node_1,36.95,60.71
2026-04-18 02:57:49,ESP8266_Node_1,37.46,60.93
2026-04-18 03:02:49,ESP8266_Node_1,37.32,59.95
2026-04-18 03:07:49,ESP8266_Node_1,37.27,59.62
2026-04-18 03:12:49,ESP8266_Node_1,36.96,60.89
2026-04-18 03:17:49,ESP8266_Node_1,36.68,59.73
2026-04-18 03:22:49,ESP8266_Node_1,36.76,59.09
2026-04-18 03:27:49,ESP8266_Node_1,38.18,59.31
2026-04-18 03:32:49,ESP8266_Node_1,36.72,61.19
2026-04-18 03:37:49,ESP8266_Node_1,36.31,59.41
2026-04-18 03:42:49,ESP8266_Node_1,36.91,57.64
2026-04-18 03:47:49,ESP8266_Node_1,38.06,59.16
2026-04-18 03:52:49,ESP8266_Node_1,36.7,58.58
2026-04-18 03:57:49,ESP8266_Node_1,36.95,59.83
2026-04-18 04:02:49,ESP8266_Node_1,37.08,59.7
2026-04-18 04:07:49,ESP8266_Node_1,36.54,62.95
2026-04-18 04:12:49,ESP8266_Node_1,37.32,59.08
2026-04-18 04:17:49,ESP8266_Node_1,36.56,57.76
2026-04-18 04:22:49,ESP8266_Node_1,37.56,58.14
2026-04-18 04:27:49,ESP8266_Node_1,36.57,58.73
2026-04-18 04:32:49,ESP8266_Node_1,37.08,58.27
2026-04-18 04:37:49,ESP8266_Node_1,36.84,57.36
2026-04-18 04:42:49,ESP8266_Node_1,38.19,58.46
2026-04-18 04:47:49,ESP8266_Node_1,36.65,60.49
2026-04-18 04:52:49,ESP8266_Node_1,37.09,62.25
2026-04-18 04:57:49,ESP8266_Node_1,37.14,56.13
2026-04-18 05:02:49,ESP8266_Node_1,37.76,58.45
2026-04-18 05:07:49,ESP8266_Node_1,36.89,61.6
2026-04-18 05:12:49,ESP8266_Node_1,45.79,57.76
2026-04-18 05:17:49,ESP8266_Node_1,37.44,58.68
2026-04-18 05:22:49,ESP8266_Node_1,36.83,60.67
2026-04-18 05:27:49,ESP8266_Node_1,37.57,58.45
2026-04-18 05:32:49,ESP8266_Node_1,37.23,60.3
2026-04-18 05:37:49,ESP8266_Node_1,37.41,58.59
2026-04-18 05:42:49,ESP8266_Node_1,37.18,59.28
2026-04-18 05:47:49,ESP8266_Node_1,36.66,59.16
2026-04-18 05:52:49,ESP8266_Node_1,37.06,58.21
2026-04-18 05:57:49,ESP8266_Node_1,38.08,59.45
2026-04-18 06:02:49,ESP8266_Node_1,37.06,60.62
2026-04-18 06:07:49,ESP8266_Node_1,38.07,62.7
2026-04-18 06:12:49,ESP8266_Node_1,38.01,58.82
2026-04-18 06:17:49,ESP8266_Node_1,37.7,61.06
2026-04-18 06:22:49,ESP8266_Node_1,37.26,57.23
2026-04-18 06:27:49,ESP8266_Node_1,37.57,58.96
2026-04-18 06:32:49,ESP8266_Node_1,37.7,59.49
2026-04-18 06:37:49,ESP8266_Node_1,37.98,58.9
2026-04-18 06:42:49,ESP8266_Node_1,37.96,55.64
2026-04-18 06:47:49,ESP8266_Node_1,37.11,55.77
2026-04-18 06:52:49,ESP8266_Node_1,39.26,53.7
2026-04-18 06:57:49,ESP8266_Node_1,38.23,57.34
2026-04-18 07:02:49,ESP8266_Node_1,37.87,58.02
2026-04-18 07:07:49,ESP8266_Node_1,37.83,54.46
2026-04-18 07:12:49,ESP8266_Node_1,38.01,56.96
2026-04-18 07:17:49,ESP8266_Node_1,37.12,55.34
2026-04-18 07:22:49,ESP8266_Node_1,37.16,56.39
2026-04-18 07:27:49,ESP8266_Node_1,38.95,56.22
2026-04-18 07:32:49,ESP8266_Node_1,38.07,54.44
2026-04-18 07:37:49,ESP8266_Node_1,38.42,53.25
2026-04-18 07:42:49,ESP8266_Node_1,37.37,56.18
2026-04-18 07:47:49,ESP8266_Node_1,39.01,54.7
2026-04-18 07:52:49,ESP8266_Node_1,38.64,55.46
2026-04-18 07:57:49,ESP8266_Node_1,38.36,57.9
2026-04-18 08:02:49,ESP8266_Node_1,39.16,54.54
2026-04-18 08:07:49,ESP8266_Node_1,38.04,53.6
2026-04-18 08:12:49,ESP8266_Node_1,39.04,56.64
2026-04-18 08:17:49,ESP8266_Node_1,39.25,53.92
2026-04-18 08:22:49,ESP8266_Node_1,38.4,53.1
2026-04-18 08:27:49,ESP8266_Node_1,38.78,54.59
2026-04-18 08:32:49,ESP8266_Node_1,38.65,53.22
2026-04-18 08:37:49,ESP8266_Node_1,38.96,53.35
2026-04-18 08:42:49,ESP8266_Node_1,39.06,51.88
2026-04-18 08:47:49,ESP8266_Node_1,46.76,53.4
2026-04-18 08:52:49,ESP8266_Node_1,38.8,54.74
2026-04-18 08:57:49,ESP8266_Node_1,39.53,54.73
2026-04-18 09:02:49,ESP8266_Node_1,39.25,50.65
2026-04-18 09:07:49,ESP8266_Node_1,39.05,54.34
2026-04-18 09:12:49,ESP8266_Node_1,39.51,52.27
2026-04-18 09:17:49,ESP8266_Node_1,39.68,49.79
2026-04-18 09:22:49,ESP8266_Node_1,39.36,48.66
2026-04-18 09:27:49,ESP8266_Node_1,39.65,52.22
2026-04-18 09:32:49,ESP8266_Node_1,39.95,48.96
2026-04-18 09:37:49,ESP8266_Node_1,40.73,47.82
2026-04-18 09:42:49,ESP8266_Node_1,40.16,51.73
2026-04-18 09:47:49,ESP8266_Node_1,39.21,50.94
2026-04-18 09:52:49,ESP8266_Node_1,40.0,49.62
2026-04-18 09:57:49,ESP8266_Node_1,39.97,48.03
2026-04-18 10:02:49,ESP8266_Node_1,41.09,48.51
2026-04-18 10:07:49,ESP8266_Node_1,39.89,49.33
2026-04-18 10:12:49,ESP8266_Node_1,40.77,50.5
2026-04-18 10:17:49,ESP8266_Node_1,40.19,47.89
2026-04-18 10:22:49,ESP8266_Node_1,40.35,50.87
2026-04-18 10:27:49,ESP8266_Node_1,40.08,48.37
2026-04-18 10:32:49,ESP8266_Node_1,40.05,49.93
2026-04-18 10:37:49,ESP8266_Node_1,40.23,51.4
2026-04-18 10:42:49,ESP8266_Node_1,41.01,48.81
2026-04-18 10:47:49,ESP8266_Node_1,40.37,46.45
2026-04-18 10:52:49,ESP8266_Node_1,41.36,49.0
2026-04-18 10:57:49,ESP8266_Node_1,40.76,68.58
